User_ID,Age,Gender,Daily_Steps,Workout_Min,Calories_Burned,Sleep_Hrs,Protein_Intake,Water_Intake
U3781,49,female,13764.0,142.0,1190.0,8.5,105.0,
U3782,31,male,10136.0,105.0,869.0,6.3,78.0,4.3
U3783,45,male,11589.0,126.0,1004.0,7.3,91.0,4.3
U3784,63,male,7889.0,,663.0,7.5,68.0,2.8
U3785,41,female,13833.0,139.0,1099.0,7.9,86.0,5.8
U3786,32,male,8092.0,79.0,682.0,7.3,59.0,
U3787,39,male,10766.0,119.0,1012.0,7.5,82.0,4.2
U3788,47,male,12976.0,141.0,1158.0,7.9,102.0,4.1
U3789,21,male,6591.0,65.0,554.0,6.4,,3.1
U3790,30,female,9663.0,98.0,818.0,7.1,80.0,4.0
U3791,40,male,13530.0,146.0,1165.0,7.6,95.0,4.8
U3792,25,male,13848.0,140.0,1192.0,8.2,104.0,
U3793,35,male,10152.0,,937.0,8.3,90.0,4.0
U3794,29,female,11865.0,138.0,1078.0,7.6,95.0,5.1
U3795,48,male,6717.0,,588.0,7.8,59.0,3.5
U3796,31,male,5879.0,60.0,536.0,7.2,53.0,2.8
U3797,51,male,,121.0,955.0,7.5,92.0,4.0
U3798,35,male,10253.0,113.0,918.0,8.2,93.0,4.5
U3799,51,female,12381.0,136.0,1090.0,6.6,98.0,4.3
U3800,28,male,7010.0,,596.0,7.6,50.0,2.4
U3801,58,male,1108.0,10.0,100.0,6.1,46.0,1.3
U3802,29,female,9590.0,99.0,820.0,,,4.7
U3803,32,female,7380.0,62.0,570.0,6.7,,3.9
U3804,48,female,7883.0,82.0,707.0,7.0,74.0,2.7
U3805,46,male,10843.0,117.0,936.0,6.3,87.0,4.1
U3806,43,female,2805.0,17.0,199.0,7.1,42.0,2.9
U3807,35,male,5596.0,51.0,442.0,6.7,49.0,2.3
U3808,49,female,4599.0,34.0,379.0,6.5,45.0,3.1
U3809,39,male,4911.0,47.0,416.0,7.0,49.0,2.9
U3810,55,female,9341.0,94.0,797.0,6.1,77.0,4.4
U3811,34,male,4164.0,33.0,380.0,6.4,46.0,1.9
U3812,40,female,6697.0,69.0,601.0,,65.0,2.8
U3813,41,male,11143.0,120.0,966.0,8.8,80.0,4.0
U3814,25,male,7369.0,75.0,621.0,7.4,60.0,3.6
U3815,58,male,5651.0,,533.0,7.4,61.0,1.9
U3816,23,male,10581.0,115.0,931.0,7.6,85.0,4.2
U3817,22,male,10673.0,105.0,908.0,10.0,70.0,5.0
U3818,61,male,5599.0,48.0,418.0,7.8,60.0,2.9
U3819,46,male,5045.0,51.0,479.0,5.4,49.0,3.0
U3820,45,male,11192.0,120.0,943.0,7.8,90.0,3.6
U3821,28,female,11091.0,113.0,936.0,8.5,88.0,3.9
U3822,18,male,8532.0,86.0,763.0,6.2,60.0,4.2
U3823,60,male,2845.0,17.0,187.0,6.9,42.0,1.8
U3824,36,female,4242.0,,358.0,6.5,44.0,1.7
U3825,26,male,13773.0,149.0,1191.0,,95.0,5.6
U3826,44,female,,52.0,471.0,8.1,49.0,2.3
U3827,51,male,10517.0,119.0,,7.0,86.0,5.6
U3828,61,female,10611.0,109.0,911.0,7.0,83.0,4.5
U3829,21,female,7009.0,72.0,592.0,6.5,59.0,2.7
U3830,53,male,5106.0,58.0,488.0,6.1,57.0,3.0
U3831,35,female,11267.0,124.0,,7.2,91.0,
U3832,32,male,13836.0,146.0,1186.0,7.4,103.0,5.2
U3833,30,male,6332.0,74.0,641.0,6.2,55.0,2.6
U3834,36,male,7285.0,80.0,688.0,7.2,66.0,3.3
U3835,23,male,,16.0,248.0,4.7,28.0,1.3
U3836,29,female,9268.0,89.0,784.0,7.5,65.0,3.6
U3837,54,male,7960.0,76.0,708.0,8.1,61.0,2.7
U3838,34,female,14246.0,147.0,1191.0,7.5,92.0,5.8
U3839,40,female,10454.0,110.0,901.0,7.8,80.0,3.6
U3840,43,male,,104.0,844.0,7.3,83.0,4.3
U3841,46,male,,96.0,807.0,,79.0,3.7
U3842,50,male,9050.0,100.0,813.0,8.2,75.0,3.9
U3843,44,male,10031.0,112.0,903.0,6.8,79.0,3.9
U3844,42,female,11897.0,135.0,1075.0,8.7,97.0,4.8
U3845,27,male,11914.0,122.0,1049.0,9.6,84.0,4.8
U3846,64,female,1688.0,13.0,139.0,6.5,44.0,1.3
U3847,40,male,9745.0,97.0,804.0,7.9,71.0,3.1
U3848,38,male,2094.0,,133.0,7.5,24.0,1.7
U3849,38,male,10051.0,100.0,835.0,6.6,81.0,4.2
U3850,60,male,1467.0,12.0,148.0,5.2,29.0,1.0
U3851,30,female,8337.0,90.0,730.0,7.5,64.0,3.1
U3852,54,female,13722.0,147.0,1164.0,7.2,101.0,5.0
U3853,50,male,9540.0,103.0,845.0,7.3,80.0,2.8
U3854,41,female,11228.0,135.0,1031.0,8.4,99.0,4.9
U3855,61,female,10684.0,122.0,948.0,8.0,88.0,4.1
U3856,28,male,9708.0,109.0,877.0,7.9,87.0,4.2
U3857,34,male,5750.0,62.0,517.0,7.0,50.0,2.2
U3858,21,female,9501.0,96.0,837.0,6.9,70.0,4.9
U3859,64,female,9499.0,98.0,819.0,6.9,86.0,3.2
U3860,42,female,6436.0,,552.0,8.5,64.0,2.7
U3861,47,female,4469.0,29.0,350.0,8.8,29.0,2.8
U3862,26,male,11958.0,,976.0,8.6,100.0,4.0
U3863,38,male,6331.0,58.0,560.0,6.9,55.0,2.9
U3864,37,female,12492.0,144.0,1141.0,6.9,101.0,5.3
U3865,36,male,,38.0,357.0,9.1,45.0,1.5
U3866,36,female,5994.0,57.0,495.0,7.5,66.0,2.4
U3867,29,female,2662.0,22.0,224.0,7.1,43.0,1.8
U3868,54,male,2873.0,12.0,185.0,6.3,47.0,1.9
U3869,59,female,1961.0,11.0,138.0,7.2,40.0,1.1
U3870,34,female,2511.0,25.0,222.0,6.6,44.0,2.7
U3871,54,male,,103.0,779.0,6.6,77.0,4.1
U3872,56,male,11576.0,111.0,950.0,7.4,85.0,4.8
U3873,45,female,12945.0,143.0,1137.0,8.1,105.0,5.4
U3874,58,female,4551.0,54.0,474.0,8.2,60.0,1.7
U3875,52,male,7500.0,80.0,690.0,6.0,71.0,3.2
U3876,64,female,12157.0,142.0,1090.0,6.7,100.0,4.8
U3877,35,female,,65.0,584.0,6.9,65.0,2.9
U3878,31,male,11583.0,136.0,1079.0,6.9,100.0,4.8
U3879,52,male,3784.0,41.0,356.0,6.9,56.0,1.1
U3880,61,male,5932.0,58.0,523.0,6.7,63.0,
U3881,58,male,3425.0,22.0,263.0,6.9,43.0,1.8
U3882,24,male,,34.0,341.0,7.0,47.0,1.1
U3883,58,male,6236.0,69.0,577.0,6.0,71.0,3.1
U3884,30,female,6871.0,68.0,590.0,,56.0,2.5
U3885,35,female,6461.0,67.0,598.0,6.5,62.0,2.8
U3886,54,male,,29.0,310.0,7.8,49.0,2.0
U3887,30,male,13497.0,142.0,1160.0,7.3,94.0,4.2
U3888,53,female,6341.0,66.0,603.0,6.7,68.0,2.1
U3889,48,female,6745.0,63.0,578.0,6.4,65.0,3.3
U3890,19,female,11421.0,121.0,975.0,7.6,,4.2
U3891,33,male,9758.0,95.0,827.0,7.4,67.0,3.7
U3892,26,male,5279.0,46.0,494.0,8.2,51.0,2.6
U3893,26,female,9178.0,93.0,790.0,7.4,82.0,2.9
U3894,55,male,6509.0,57.0,554.0,8.2,61.0,2.7
U3895,28,male,11803.0,127.0,1030.0,8.9,92.0,4.6
U3896,39,male,5458.0,57.0,502.0,6.8,50.0,3.5
U3897,50,female,11385.0,121.0,988.0,7.5,90.0,4.0
U3898,53,female,10937.0,119.0,943.0,7.1,90.0,4.8
U3899,62,male,2577.0,15.0,221.0,5.8,35.0,1.7
U3900,40,male,8426.0,87.0,711.0,9.2,74.0,3.0
U3901,62,male,3921.0,32.0,329.0,6.4,50.0,1.8
U3902,62,male,11873.0,,1103.0,7.0,98.0,5.2
U3903,51,male,9159.0,93.0,787.0,6.6,77.0,4.2
U3904,26,female,2227.0,22.0,209.0,6.2,46.0,1.4
U3905,41,male,6241.0,56.0,528.0,6.9,53.0,3.0
U3906,25,male,5987.0,53.0,490.0,8.1,46.0,2.2
U3907,24,male,10864.0,114.0,943.0,9.0,76.0,4.2
U3908,53,female,3110.0,23.0,243.0,5.1,43.0,1.6
U3909,35,female,11938.0,130.0,1063.0,9.0,79.0,5.2
U3910,20,male,4523.0,45.0,413.0,8.3,44.0,2.6
U3911,45,female,2438.0,17.0,,6.2,33.0,1.3
U3912,23,female,4116.0,25.0,322.0,6.2,37.0,1.8
U3913,61,female,9615.0,100.0,873.0,7.9,82.0,3.9
U3914,61,female,11292.0,129.0,,7.1,98.0,4.5
U3915,38,female,6011.0,69.0,582.0,8.3,65.0,2.8
U3916,45,female,1896.0,19.0,210.0,7.1,44.0,1.4
U3917,57,male,4211.0,40.0,387.0,6.3,50.0,2.9
U3918,18,female,4183.0,30.0,355.0,7.2,35.0,1.9
U3919,53,female,8138.0,90.0,730.0,7.4,80.0,3.7
U3920,38,male,5281.0,42.0,432.0,,40.0,3.7
U3921,60,male,4490.0,40.0,392.0,6.2,56.0,1.9
U3922,52,male,5067.0,45.0,416.0,6.5,54.0,2.6
U3923,30,male,13213.0,141.0,1152.0,8.1,99.0,5.2
U3924,27,female,7840.0,77.0,664.0,7.7,66.0,3.3
U3925,61,female,9209.0,99.0,851.0,8.4,82.0,3.9
U3926,64,female,11818.0,141.0,1077.0,7.1,104.0,4.3
U3927,27,female,2236.0,18.0,185.0,5.5,29.0,1.8
U3928,63,male,3871.0,39.0,383.0,6.2,49.0,1.2
U3929,30,female,11695.0,124.0,999.0,7.1,97.0,5.5
U3930,54,female,5700.0,,470.0,6.4,61.0,3.5
U3931,55,male,1969.0,13.0,189.0,6.7,43.0,1.4
U3932,41,female,8508.0,78.0,729.0,7.9,65.0,4.0
U3933,19,female,3400.0,32.0,329.0,6.5,40.0,1.9
U3934,39,female,2012.0,25.0,219.0,7.1,43.0,1.7
U3935,34,female,3695.0,31.0,324.0,7.6,48.0,1.7
U3936,53,male,8480.0,81.0,707.0,7.3,70.0,3.9
U3937,31,male,5989.0,57.0,551.0,6.2,57.0,2.5
U3938,27,male,10682.0,116.0,933.0,7.3,87.0,4.7
U3939,52,male,13190.0,142.0,1148.0,8.6,106.0,5.0
U3940,42,male,3279.0,16.0,249.0,7.3,35.0,1.8
U3941,20,female,5662.0,60.0,493.0,6.2,60.0,2.0
U3942,64,female,7305.0,74.0,634.0,8.2,63.0,3.2
U3943,55,male,2865.0,18.0,233.0,6.5,34.0,1.2
U3944,34,male,8862.0,91.0,796.0,6.5,75.0,3.7
U3945,29,male,5466.0,54.0,489.0,7.0,55.0,3.6
U3946,41,female,11922.0,131.0,1043.0,6.5,93.0,4.0
U3947,46,male,2472.0,19.0,222.0,7.3,36.0,1.6
U3948,60,female,8236.0,82.0,706.0,8.2,71.0,3.1
U3949,42,female,,57.0,520.0,6.3,52.0,2.3
U3950,53,female,,96.0,861.0,7.4,78.0,3.6
U3951,43,female,10432.0,120.0,967.0,8.2,81.0,5.0
U3952,55,male,4004.0,25.0,290.0,5.8,49.0,2.9
U3953,18,female,6168.0,62.0,566.0,6.1,57.0,2.3
U3954,37,female,5120.0,49.0,466.0,6.8,58.0,2.7
U3955,45,male,10694.0,109.0,913.0,7.3,84.0,3.8
U3956,33,female,3891.0,29.0,292.0,6.9,41.0,1.7
U3957,64,female,8208.0,78.0,695.0,7.2,72.0,2.4
U3958,34,female,6277.0,54.0,510.0,6.1,50.0,3.9
U3959,57,male,2255.0,15.0,211.0,,33.0,2.2
U3960,45,female,5774.0,48.0,486.0,6.0,48.0,
U3961,29,female,10120.0,111.0,,7.9,79.0,4.3
U3962,44,male,12662.0,139.0,1091.0,8.5,94.0,4.7
U3963,59,male,10769.0,116.0,988.0,7.5,97.0,4.8
U3964,64,female,,48.0,453.0,7.6,53.0,2.3
U3965,47,female,11825.0,127.0,1045.0,7.2,95.0,4.5
U3966,58,male,9183.0,91.0,,7.1,80.0,3.4
U3967,51,female,,63.0,576.0,7.9,68.0,3.3
U3968,54,male,10808.0,119.0,979.0,8.0,,5.5
U3969,23,female,2437.0,21.0,235.0,6.9,34.0,1.6
U3970,24,male,10687.0,119.0,970.0,7.5,93.0,4.2
U3971,49,female,5039.0,47.0,463.0,6.1,47.0,2.5
U3972,49,male,1570.0,16.0,198.0,6.7,33.0,1.6
U3973,42,male,7950.0,87.0,686.0,7.5,73.0,3.3
U3974,50,male,7061.0,74.0,620.0,9.0,67.0,3.0
U3975,24,male,10963.0,111.0,956.0,7.5,84.0,4.3
U3976,29,male,10284.0,110.0,911.0,7.2,82.0,3.3
U3977,33,female,6008.0,53.0,501.0,7.3,55.0,2.5
U3978,33,female,,40.0,400.0,8.1,52.0,1.3
U3979,60,male,,86.0,695.0,7.6,76.0,3.2
U3980,53,female,5628.0,57.0,,6.9,62.0,2.2
U3981,30,female,8152.0,,748.0,6.7,68.0,3.9
U3982,24,female,13762.0,136.0,1146.0,7.2,89.0,4.7
U3983,53,female,9460.0,93.0,797.0,8.1,82.0,3.6
U3984,64,female,2917.0,19.0,247.0,6.6,43.0,1.0
U3985,26,female,3578.0,38.0,340.0,8.5,45.0,2.6
U3986,49,male,5619.0,57.0,496.0,7.1,55.0,2.2
U3987,28,female,11137.0,125.0,1031.0,8.0,86.0,4.2
U3988,25,female,2934.0,22.0,224.0,6.4,37.0,
U3989,50,female,5296.0,56.0,455.0,6.4,56.0,3.0
U3990,40,male,10185.0,112.0,921.0,8.1,80.0,3.6
U3991,42,female,9049.0,100.0,788.0,8.4,74.0,4.1
U3992,25,female,6150.0,62.0,504.0,6.3,53.0,2.3
U3993,62,female,9621.0,101.0,859.0,6.9,81.0,4.1
U3994,39,male,8203.0,86.0,747.0,6.8,69.0,3.1
U3995,21,female,6271.0,,487.0,7.7,59.0,2.3
U3996,57,male,2341.0,11.0,152.0,7.0,42.0,1.6
U3997,20,female,9958.0,110.0,864.0,7.4,80.0,3.7
U3998,46,male,6773.0,66.0,571.0,6.6,72.0,4.0
U3999,58,male,6260.0,66.0,603.0,8.4,64.0,2.6
U4000,46,male,4457.0,43.0,392.0,7.7,53.0,1.7
U4001,51,female,6935.0,67.0,612.0,5.6,65.0,2.6
U4002,51,male,5073.0,44.0,443.0,7.7,55.0,2.4
U4003,45,male,7846.0,84.0,726.0,7.1,67.0,3.5
U4004,30,male,4018.0,42.0,366.0,6.4,45.0,2.4
U4005,32,male,11584.0,124.0,1009.0,8.3,84.0,5.0
U4006,40,female,8357.0,84.0,716.0,7.6,72.0,2.7
U4007,61,female,7651.0,82.0,695.0,7.3,73.0,3.8
U4008,43,female,8803.0,87.0,774.0,6.7,63.0,3.2
U4009,21,female,2850.0,18.0,280.0,7.6,36.0,2.0
U4010,43,male,5519.0,57.0,491.0,6.1,58.0,3.5
U4011,57,female,8025.0,76.0,678.0,7.9,78.0,3.0
U4012,26,male,12460.0,,1078.0,7.8,94.0,4.4
U4013,22,female,14104.0,142.0,1194.0,7.9,101.0,4.7
U4014,49,female,12736.0,128.0,1106.0,,88.0,4.7
U4015,37,female,8624.0,95.0,773.0,7.5,80.0,4.3
U4016,28,male,11237.0,115.0,952.0,6.5,82.0,3.8
U4017,32,female,8665.0,85.0,764.0,8.4,65.0,3.3
U4018,49,female,4991.0,49.0,452.0,6.7,43.0,3.0
U4019,45,female,,28.0,317.0,6.3,50.0,2.3
U4020,39,male,4821.0,56.0,465.0,6.8,54.0,2.3
U4021,58,female,6337.0,74.0,618.0,6.8,68.0,2.9
U4022,34,female,3458.0,39.0,327.0,7.8,48.0,2.5
U4023,43,male,12670.0,135.0,1088.0,,105.0,5.7
U4024,61,male,7593.0,75.0,601.0,7.2,69.0,4.1
U4025,24,female,2053.0,14.0,176.0,8.0,32.0,2.2
U4026,59,female,10531.0,102.0,898.0,7.6,88.0,3.8
U4027,43,female,10504.0,106.0,895.0,7.7,,5.1
U4028,42,male,8956.0,103.0,,7.4,76.0,3.5
U4029,27,male,10689.0,115.0,966.0,7.0,72.0,3.5
U4030,62,male,12600.0,142.0,1125.0,8.2,110.0,
U4031,36,female,9197.0,94.0,828.0,7.3,75.0,
U4032,28,male,6680.0,67.0,602.0,7.3,62.0,3.3
U4033,30,female,8039.0,88.0,727.0,7.7,68.0,3.5
U4034,25,male,3292.0,17.0,286.0,7.2,37.0,2.0
U4035,57,male,2814.0,21.0,239.0,6.9,39.0,2.0
U4036,21,male,9547.0,103.0,822.0,8.2,77.0,4.0
U4037,64,female,,100.0,857.0,8.2,83.0,
U4038,48,female,5379.0,42.0,,7.7,56.0,
U4039,45,female,10721.0,109.0,943.0,8.4,87.0,4.3
U4040,28,female,2959.0,24.0,282.0,7.9,34.0,1.8
U4041,60,male,10959.0,123.0,1013.0,6.6,97.0,4.4
U4042,18,female,12312.0,138.0,1084.0,9.9,91.0,5.4
U4043,64,male,2459.0,20.0,225.0,6.9,39.0,1.6
U4044,55,female,6694.0,64.0,570.0,7.0,66.0,2.9
U4045,41,female,2313.0,,183.0,6.9,35.0,1.7
U4046,64,male,6927.0,74.0,592.0,6.0,64.0,4.4
U4047,48,male,3525.0,25.0,294.0,7.0,40.0,1.4
U4048,58,female,10321.0,115.0,939.0,6.9,93.0,4.8
U4049,63,female,4009.0,39.0,353.0,7.0,54.0,2.0
U4050,43,male,1890.0,19.0,183.0,6.8,40.0,1.5
U4051,22,male,6295.0,71.0,583.0,6.7,69.0,2.3
U4052,37,male,8530.0,94.0,783.0,,79.0,4.6
U4053,58,male,13142.0,143.0,1126.0,8.0,103.0,5.2
U4054,28,male,6963.0,76.0,679.0,7.2,62.0,3.5
U4055,50,female,5999.0,50.0,464.0,7.3,52.0,2.0
U4056,55,female,2829.0,27.0,260.0,6.4,42.0,1.5
U4057,44,female,6787.0,67.0,612.0,6.7,54.0,3.2
U4058,51,female,,69.0,,7.1,59.0,3.1
U4059,32,male,9291.0,97.0,827.0,7.5,78.0,4.1
U4060,49,male,3878.0,36.0,335.0,7.4,55.0,3.2
U4061,38,male,7619.0,77.0,653.0,6.6,66.0,3.5
U4062,63,female,3354.0,31.0,291.0,7.5,45.0,1.8
U4063,22,male,4665.0,49.0,426.0,7.5,32.0,2.1
U4064,23,male,,118.0,983.0,8.1,92.0,4.1
U4065,55,female,7763.0,83.0,675.0,8.7,66.0,3.2
U4066,39,female,7843.0,75.0,629.0,5.9,58.0,3.1
U4067,35,female,2673.0,15.0,240.0,8.3,33.0,1.7
U4068,31,male,11368.0,,985.0,7.1,86.0,4.7
U4069,27,male,3780.0,27.0,324.0,7.1,39.0,2.2
U4070,63,female,8378.0,90.0,739.0,7.4,73.0,3.6
U4071,30,female,10827.0,111.0,938.0,6.5,84.0,4.4
U4072,48,male,11504.0,119.0,1033.0,8.1,86.0,5.8
U4073,47,female,4164.0,39.0,350.0,7.6,46.0,1.9
U4074,20,male,,131.0,1035.0,8.0,88.0,4.7
U4075,47,female,7200.0,,604.0,6.0,62.0,2.3
U4076,23,female,14479.0,,1259.0,7.0,92.0,5.2
U4077,46,female,11849.0,129.0,1040.0,7.1,88.0,4.2
U4078,25,male,10635.0,116.0,957.0,8.6,77.0,3.9
U4079,61,male,8814.0,85.0,690.0,7.5,77.0,3.0
U4080,62,female,2564.0,18.0,232.0,5.2,43.0,1.0
U4081,60,male,5513.0,48.0,455.0,8.7,55.0,2.6
U4082,61,female,4542.0,33.0,391.0,8.2,48.0,2.6
U4083,50,female,11436.0,134.0,,,103.0,4.2
U4084,34,male,11776.0,127.0,1021.0,7.4,93.0,3.6
U4085,28,male,4540.0,43.0,435.0,6.7,55.0,2.4
U4086,30,male,6469.0,70.0,622.0,7.6,58.0,3.2
U4087,28,male,12111.0,142.0,1133.0,7.9,91.0,5.2
U4088,48,female,7684.0,88.0,725.0,6.7,79.0,2.9
U4089,45,male,6067.0,59.0,523.0,8.2,58.0,2.5
U4090,61,male,12718.0,141.0,,9.2,99.0,4.4
U4091,23,female,5699.0,60.0,510.0,7.0,57.0,2.4
U4092,58,female,6232.0,61.0,548.0,6.7,59.0,2.5
U4093,33,female,11789.0,131.0,1034.0,9.0,96.0,4.4
U4094,21,female,3090.0,17.0,238.0,5.1,35.0,1.7
U4095,52,male,11060.0,,1023.0,6.9,90.0,4.5
U4096,43,male,6343.0,54.0,526.0,7.9,47.0,2.4
U4097,29,female,9230.0,97.0,799.0,8.5,70.0,3.7
U4098,28,female,3819.0,37.0,329.0,6.6,52.0,1.7
U4099,54,male,11518.0,128.0,,9.5,104.0,3.7
U4100,42,male,11617.0,116.0,994.0,5.7,99.0,4.8
U4101,35,male,4408.0,36.0,373.0,7.8,47.0,1.9
U4102,36,male,8270.0,90.0,740.0,7.4,67.0,
U4103,40,male,10410.0,110.0,915.0,7.2,90.0,4.5
U4104,55,female,5856.0,71.0,576.0,7.8,65.0,2.8
U4105,35,female,6369.0,71.0,603.0,6.8,59.0,3.2
U4106,43,female,3600.0,35.0,349.0,6.0,48.0,2.3
U4107,23,female,11663.0,130.0,1035.0,7.8,99.0,4.1
U4108,21,male,4412.0,33.0,356.0,6.9,40.0,2.7
U4109,61,female,4123.0,48.0,407.0,6.3,56.0,1.4
U4110,46,male,11591.0,133.0,1057.0,7.2,88.0,
U4111,51,male,3776.0,30.0,343.0,6.5,46.0,1.8
U4112,34,male,9870.0,103.0,850.0,,,3.6
U4113,60,male,11365.0,124.0,997.0,6.3,94.0,5.1
U4114,60,male,13076.0,130.0,1077.0,8.6,97.0,5.1
U4115,33,male,3179.0,22.0,235.0,5.7,39.0,
U4116,19,male,13511.0,140.0,1126.0,7.8,89.0,4.5
U4117,51,female,3355.0,28.0,276.0,5.3,33.0,3.0
U4118,25,male,8378.0,90.0,732.0,8.5,69.0,3.3
U4119,30,female,11954.0,132.0,1065.0,7.5,91.0,4.3
U4120,59,female,8009.0,77.0,,8.2,73.0,3.9
U4121,25,male,3766.0,28.0,313.0,8.6,51.0,1.1
U4122,47,male,7096.0,73.0,643.0,6.2,72.0,3.8
U4123,49,female,10586.0,110.0,897.0,7.0,75.0,3.8
U4124,53,female,7856.0,75.0,654.0,8.0,81.0,3.6
U4125,64,female,7093.0,75.0,607.0,6.7,74.0,2.9
U4126,47,female,7968.0,84.0,686.0,,70.0,2.6
U4127,18,male,5813.0,54.0,526.0,7.2,58.0,2.8
U4128,60,male,8266.0,96.0,775.0,5.5,67.0,4.1
U4129,56,male,7693.0,76.0,705.0,8.0,66.0,2.1
U4130,34,female,1457.0,12.0,142.0,6.5,34.0,1.0
U4131,37,male,4276.0,33.0,383.0,6.0,44.0,2.8
U4132,41,female,10319.0,97.0,836.0,8.8,84.0,4.2
U4133,39,male,2861.0,26.0,258.0,6.2,47.0,2.1
U4134,46,female,4490.0,,480.0,6.3,57.0,2.9
U4135,39,male,2185.0,15.0,181.0,5.3,34.0,1.8
U4136,61,male,11747.0,128.0,1064.0,8.2,,4.7
U4137,26,female,12295.0,129.0,1057.0,7.8,87.0,5.3
U4138,54,female,4857.0,44.0,399.0,5.6,57.0,2.2
U4139,27,female,11222.0,122.0,958.0,7.8,83.0,4.5
U4140,53,female,4275.0,38.0,375.0,7.6,51.0,
U4141,54,female,1799.0,16.0,163.0,7.0,32.0,1.1
U4142,45,male,6685.0,62.0,559.0,8.2,65.0,3.7
U4143,45,female,4529.0,32.0,,6.5,43.0,2.4
U4144,59,male,9411.0,106.0,858.0,8.9,78.0,3.4
U4145,60,male,12535.0,145.0,1101.0,7.8,100.0,4.9
U4146,38,male,8024.0,85.0,710.0,7.9,69.0,2.8
U4147,41,male,2004.0,19.0,178.0,7.7,33.0,1.6
U4148,59,male,11072.0,126.0,1021.0,9.7,98.0,4.3
U4149,57,female,3104.0,33.0,264.0,5.9,47.0,1.5
U4150,19,female,4983.0,48.0,436.0,6.4,52.0,1.6
U4151,25,male,7169.0,75.0,648.0,,61.0,2.8
U4152,44,male,2462.0,15.0,216.0,6.4,40.0,1.6
U4153,39,female,3268.0,30.0,276.0,6.2,43.0,1.8
U4154,54,female,7362.0,82.0,638.0,6.0,71.0,2.6
U4155,44,male,8047.0,83.0,,7.4,65.0,3.5
U4156,46,female,4296.0,45.0,399.0,7.6,52.0,1.8
U4157,20,female,13156.0,140.0,1115.0,8.1,98.0,5.5
U4158,61,female,4672.0,53.0,465.0,5.7,55.0,3.0
U4159,30,male,8418.0,100.0,775.0,6.1,76.0,3.6
U4160,62,female,6060.0,69.0,555.0,7.2,64.0,3.7
U4161,27,male,9461.0,102.0,819.0,7.3,86.0,
U4162,53,male,8676.0,92.0,750.0,,78.0,3.0
U4163,26,male,8888.0,92.0,758.0,7.2,72.0,4.3
U4164,44,male,8028.0,86.0,722.0,6.9,69.0,4.3
U4165,51,male,3552.0,35.0,363.0,7.0,52.0,2.6
U4166,18,female,4267.0,30.0,313.0,7.8,39.0,1.8
U4167,49,male,12549.0,129.0,1061.0,7.0,94.0,4.2
U4168,42,male,13308.0,139.0,1135.0,8.2,98.0,4.9
U4169,46,male,11099.0,,971.0,7.7,82.0,5.6
U4170,24,female,4254.0,36.0,384.0,5.5,50.0,1.6
U4171,20,female,7397.0,80.0,663.0,6.7,69.0,3.7
U4172,37,female,6087.0,59.0,517.0,7.1,57.0,2.8
U4173,37,female,9370.0,104.0,852.0,9.2,79.0,4.4
U4174,47,female,3193.0,32.0,273.0,6.2,41.0,1.3
U4175,52,female,7841.0,90.0,681.0,6.8,68.0,3.3
U4176,52,female,,141.0,1193.0,8.1,96.0,4.6
U4177,56,male,3547.0,29.0,,6.8,51.0,1.6
U4178,44,male,12154.0,133.0,1060.0,6.7,93.0,5.1
U4179,43,female,2653.0,22.0,255.0,5.4,,1.2
U4180,31,male,1105.0,12.0,149.0,5.1,32.0,1.5
U4181,34,male,13028.0,140.0,,8.5,92.0,
U4182,35,female,12572.0,138.0,1124.0,6.9,,4.4
U4183,62,male,,99.0,812.0,9.4,83.0,3.6
U4184,46,male,4813.0,44.0,444.0,6.6,43.0,2.6
U4185,37,female,3308.0,23.0,285.0,7.4,35.0,1.9
U4186,44,male,6011.0,59.0,534.0,6.2,56.0,2.8
U4187,35,female,,87.0,746.0,7.5,75.0,3.5
U4188,21,female,2486.0,12.0,153.0,7.9,32.0,1.5
U4189,18,male,5069.0,49.0,,6.7,49.0,2.5
U4190,18,male,6336.0,60.0,524.0,6.3,56.0,3.6
U4191,43,male,1628.0,,133.0,6.4,39.0,1.7
U4192,62,female,10539.0,113.0,914.0,7.4,89.0,4.2
U4193,37,female,14037.0,,1204.0,7.1,94.0,4.7
U4194,40,female,12030.0,,1041.0,9.0,92.0,4.5
U4195,27,male,11354.0,125.0,1013.0,7.7,84.0,4.1
U4196,28,male,6396.0,61.0,541.0,8.2,46.0,2.5
U4197,58,female,11325.0,129.0,1027.0,8.5,97.0,3.6
U4198,58,male,13469.0,148.0,1177.0,9.2,108.0,5.2
U4199,22,male,,95.0,793.0,6.4,74.0,4.7
U4200,18,female,5901.0,55.0,520.0,7.6,54.0,2.8
U4201,34,female,8131.0,85.0,718.0,6.9,75.0,3.8
U4202,39,male,2757.0,19.0,,6.7,,2.2
U4203,51,female,7337.0,70.0,629.0,6.4,63.0,3.0
U4204,62,male,3065.0,27.0,285.0,8.7,39.0,1.8
U4205,58,female,8863.0,95.0,787.0,6.8,81.0,3.0
U4206,46,female,13391.0,146.0,1160.0,8.4,108.0,5.2
U4207,21,female,,137.0,1073.0,6.7,90.0,4.8
U4208,22,male,10599.0,113.0,932.0,7.4,85.0,3.8
U4209,28,male,10371.0,110.0,888.0,8.4,77.0,4.7
U4210,38,female,2389.0,15.0,201.0,7.0,38.0,1.2
U4211,52,female,9200.0,94.0,806.0,6.7,66.0,5.2
